,Answer,Problem,group_number,Class,SD,AvgPSAR,AvgPSS,AvgPSNS,PSDAR,PSDS,PSDNS,AvgCS,AvgB,AvgPS,AvgConf,AvgDiff,cluster,pred,probas
748,Picture F,RH_4,95,0,0.3,0.182,0.3333333333333333,0.11714285714285715,0.11800000000000001,-0.033333333333333326,0.18285714285714286,0.2510755112715898,0.02984567901234568,0.4644444444444445,0.7111111111111111,0.6555555555555556,0,1,0.5927996487961161
749,Picture A,RH_4,96,0,0.16666666666666666,0.14433333333333334,0.354,0.10240000000000002,0.02233333333333332,-0.18733333333333327,0.06426666666666664,0.1935407245251571,0.03181703703703705,0.318,0.78,0.6399999999999999,0,0,0.3040332101375923
750,Picture B,RH_4,96,0,0.3,0.17600000000000002,0.2777777777777778,0.1323809523809524,0.124,0.0222222222222222,0.16761904761904758,0.1737531048392537,0.02873456790123457,0.4388888888888889,0.4777777777777778,0.7222222222222222,0,0,0.28708476105206016
751,Picture C,RH_4,96,0,0.13333333333333333,0.21366666666666667,0.3175,0.19769230769230767,-0.08033333333333334,-0.18416666666666667,-0.06435897435897439,0.1886617728372356,0.02691759259259259,0.4875,0.45,0.8500000000000001,0,0,0.04573105662573608
752,Picture D,RH_4,96,1,0.26666666666666666,0.217,0.4375,0.13681818181818184,0.049666666666666665,-0.17083333333333334,0.12984848484848482,0.20120570232316226,0.02550925925925926,0.5625,0.7625,0.6625,0,0,0.44391886348005904
753,Picture E,RH_4,96,0,0.06666666666666668,0.115,0.25,0.10535714285714287,-0.04833333333333334,-0.18333333333333332,-0.03869047619047622,0.17614714233135287,0.019675925925925927,0.425,0.55,0.85,0,0,0.035820586695486344
754,Picture F,RH_4,96,0,0.06666666666666668,0.13399999999999998,0.55,0.1042857142857143,-0.06733333333333331,-0.4833333333333334,-0.037619047619047635,0.31985038378809644,0.05298703703703704,0.425,0.75,0.55,0,0,0.045149867267542096
755,Picture A,RH_4,97,0,0.0967741935483871,0.13935483870967744,0.4666666666666666,0.1042857142857143,-0.042580645161290336,-0.3698924731182796,-0.007511520737327206,0.3755070886505945,0.07260307550005783,0.3666666666666667,0.8333333333333334,0.6666666666666666,0,0,0.15875396628235033
756,Picture B,RH_4,97,0,0.06451612903225806,0.11483870967741935,0.3,0.10206896551724136,-0.050322580645161284,-0.23548387096774195,-0.03755283648498331,0.1492374222713005,0.027015261879986117,0.3,0.35,0.85,0,0,0.025237058738179673
757,Picture C,RH_4,97,0,0.16129032258064516,0.16935483870967746,0.33,0.13846153846153844,-0.00806451612903228,-0.1687096774193548,0.022828784119106715,0.1446512607142912,0.023429240374609785,0.254,0.54,0.74,0,0,0.08066276275387727
758,Picture D,RH_4,97,1,0.4516129032258064,0.30677419354838703,0.4785714285714286,0.16529411764705884,0.1448387096774194,-0.026958525345622156,0.2863187855787476,0.13451343316110498,0.015712189683365543,0.4121428571428572,0.75,0.5642857142857143,0,1,0.8397809383739802
759,Picture E,RH_4,97,0,0.0967741935483871,0.1396774193548387,0.25,0.12785714285714286,-0.04290322580645162,-0.1532258064516129,-0.03108294930875577,0.1940325706237612,0.02952529772228003,0.5166666666666666,0.6666666666666666,0.6,0,0,0.05357544263432614
760,Picture F,RH_4,97,0,0.12903225806451613,0.13,0.2,0.11962962962962966,-0.0009677419354838789,-0.07096774193548389,0.009402628434886498,0.13533954026603934,0.02171956295525494,0.22500000000000006,0.35000000000000003,0.7,0,0,0.05054025503154582
30,55,KP_2,6,0,0.10256410256410256,0.1889743589743589,0.235,0.1837142857142857,-0.08641025641025635,-0.13243589743589745,-0.08115018315018313,0.29708145180233136,0.04074875630067938,0.6649999999999999,0.375,0.6,-1,0,0.13191714014090783
31,41,KP_2,6,1,0.5641025641025641,0.3184615384615384,0.41181818181818175,0.1976470588235294,0.2456410256410257,0.15228438228438235,0.3664555052790347,0.2737952844381937,0.03429586197278505,0.4609090909090909,0.5863636363636363,0.4909090909090909,-1,0,0.3505238182554717
32,50,KP_2,6,0,0.28205128205128205,0.1417948717948718,0.1963636363636364,0.12035714285714284,0.14025641025641025,0.08568764568764567,0.16169413919413922,0.31655268978150713,0.045235100512023584,0.5172727272727274,0.4545454545454545,0.6181818181818182,-1,0,0.34764446621837114
33,34,KP_2,6,0,0.02564102564102564,0.11102564102564104,0.1,0.11131578947368423,-0.08538461538461539,-0.07435897435897437,-0.08567476383265857,0.1458189644912845,0.010488713565636644,0.5,1.0,1.0,-1,0,0.3189500526192857
34,33,KP_2,6,0,0.0,0.12641025641025638,0.0,0.12641025641025638,-0.12641025641025638,0.0,-0.12641025641025638,0.0,0.0,0.0,0.0,0.0,-1,0,0.03492205107958661
35,other,KP_2,6,0,0.02564102564102564,0.11333333333333333,0.1,0.11368421052631578,-0.08769230769230768,-0.07435897435897437,-0.08804318488529014,0.3421344143754027,0.0486297392066623,0.4,0.6,0.6,-1,0,0.3010377697493599
91,80,Bakery,14,0,0.6,0.4516666666666668,0.6222222222222222,0.1958333333333333,0.1483333333333332,-0.022222222222222254,0.4041666666666667,0.202443385560182,0.014629629629629631,0.6972222222222223,0.8444444444444446,0.3333333333333333,-1,0,0.47531291288998173
92,90,Bakery,14,0,0.0,0.11166666666666666,0.0,0.11166666666666666,-0.11166666666666666,0.0,-0.11166666666666666,0.0,0.0,0.0,0.0,0.0,-1,0,0.04000317666677687
93,100,Bakery,14,1,0.2,0.185,0.5083333333333334,0.10416666666666667,0.015000000000000013,-0.3083333333333334,0.09583333333333334,0.30784134166487104,0.05007936507936506,0.65,0.9833333333333334,0.2,-1,0,0.4317288887348717
94,200,Bakery,14,0,0.03333333333333333,0.051666666666666666,0.4,0.03965517241379311,-0.01833333333333334,-0.3666666666666667,-0.006321839080459774,0.3538461538461539,0.04190476190476191,0.05,0.7,0.8,-1,0,0.09320422684783
95,300,Bakery,14,0,0.0,0.03,0.0,0.03,-0.03,0.0,-0.03,0.0,0.0,0.0,0.0,0.0,-1,0,0.05648202805922172
96,400,Bakery,14,0,0.03333333333333333,0.03666666666666667,0.1,0.03448275862068965,-0.003333333333333334,-0.06666666666666668,-0.0011494252873563216,0.36666666666666653,0.04119047619047619,0.2,0.4,0.4,-1,0,0.06720408927960217
97,500,Bakery,14,0,0.13333333333333333,0.13333333333333333,0.65,0.05384615384615385,0.0,-0.5166666666666667,0.07948717948717947,0.6700968388634636,0.11654761904761905,0.725,1.0,0.125,-1,0,0.3855546017936699
276,1 second,CR_Conf,34,0,0.0,0.28,0.0,0.28,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,,-1,0,0.07435489569798116
277,1000 seconds,CR_Conf,34,0,0.0,0.3033333333333333,0.0,0.3033333333333333,-0.3033333333333333,0.0,-0.3033333333333333,0.0,0.0,0.0,0.0,,-1,0,0.07419023220857837
278,1 minute,CR_Conf,34,0,0.2,0.29666666666666663,0.5,0.2458333333333333,-0.09666666666666662,-0.3,-0.04583333333333334,1.3643993586818883,0.2001666666666667,0.36666666666666653,0.5833333333333334,,-1,0,0.2033068753604534
279,1000 minutes,CR_Conf,34,0,0.03333333333333333,0.3033333333333333,0.4,0.3,-0.27,-0.3666666666666667,-0.26666666666666666,0.5428338328338329,0.03611111111111112,0.2,0.8,,-1,0,0.1513627145113746
280,1 hour,CR_Conf,34,1,0.2,0.3399999999999999,0.5666666666666668,0.2833333333333334,-0.1399999999999999,-0.3666666666666668,-0.08333333333333337,1.6843711738620994,0.27683333333333343,0.5166666666666667,0.6,,-1,0,0.21050438656743334
281,1000 hours,CR_Conf,34,0,0.16666666666666666,0.38333333333333336,0.4400000000000001,0.372,-0.2166666666666667,-0.27333333333333343,-0.20533333333333328,0.7292121036502376,0.09091111111111112,0.4,0.3,,-1,0,0.19150803930925947
282,2000 hours,CR_Conf,34,0,0.1,0.3433333333333333,0.3333333333333333,0.34444444444444433,-0.2433333333333333,-0.2333333333333333,-0.24444444444444435,0.8247737077737077,0.10322222222222223,0.3333333333333333,0.3666666666666667,,-1,0,0.15038951626830213
283,1000000 hours,CR_Conf,34,0,0.06666666666666668,0.3433333333333333,0.25,0.35,-0.2766666666666667,-0.18333333333333332,-0.2833333333333333,0.3570238095238096,0.02261111111111112,0.3,0.45,,-1,0,0.08786054476546885
284,Infinity,CR_Conf,34,0,0.03333333333333333,0.3266666666666667,0.3,0.3275862068965517,-0.2933333333333334,-0.26666666666666666,-0.2942528735632184,0.31818181818181823,0.015444444444444443,0.1,0.3,,-1,0,0.08647212745583105
285,There is no way to know without additional information,CR_Conf,34,0,0.2,0.4,0.5499999999999999,0.3625,-0.2,-0.3499999999999999,-0.16250000000000006,0.41132467532467537,0.04394444444444445,0.3333333333333333,0.7333333333333334,,-1,0,0.24231724518916425
643,box1,SOKO2BOX,77,1,0.3333333333333333,0.21333333333333332,0.475,0.0825,0.11999999999999995,-0.14166666666666666,0.2508333333333333,0.3264267458524909,0.048796296296296296,0.35,0.55,0.86,-2,0,0.2317299216748742
644,box2,SOKO2BOX,77,0,0.1,0.22166666666666665,0.7333333333333334,0.16481481481481486,-0.12166666666666665,-0.6333333333333334,-0.06481481481481483,0.4426638176638176,0.08740740740740739,0.35,0.55,0.9666666666666668,-2,0,0.09386665490495645
645,box3,SOKO2BOX,77,0,0.3333333333333333,0.2233333333333333,0.485,0.0925,0.11,-0.15166666666666667,0.2408333333333333,0.2995443425135778,0.04295074074074074,0.35,0.55,0.8300000000000001,-2,0,0.23579268919392976
646,box4,SOKO2BOX,77,0,0.06666666666666668,0.172,0.8500000000000001,0.12357142857142857,-0.10533333333333336,-0.7833333333333334,-0.05690476190476192,0.7597259062776305,0.1451851851851852,0.35,0.55,0.65,-2,0,0.11600971461766182
647,box5,SOKO2BOX,77,0,0.16666666666666666,0.11533333333333334,0.43,0.0524,0.051333333333333314,-0.2633333333333333,0.11426666666666666,0.4336908019516715,0.07579629629629629,0.35,0.55,0.72,-2,0,0.10788313319362726
648,box6,SOKO2BOX,77,0,0.0,0.05433333333333333,0.0,0.05433333333333333,-0.05433333333333333,0.0,-0.05433333333333333,0.0,0.0,0.35,0.55,0.0,-2,0,0.09218865235676788
649,box1,SOKO2BOX,78,1,0.38235294117647056,0.2941176470588235,0.6653846153846152,0.0642857142857143,0.08823529411764708,-0.2830316742081447,0.3180672268907563,0.2680724651986667,0.039923254369621165,0.35,0.55,0.7384615384615384,-2,0,0.4335614957968992
650,box2,SOKO2BOX,78,0,0.2352941176470588,0.2823529411764706,0.675,0.16153846153846155,-0.047058823529411764,-0.4397058823529412,0.07375565610859727,0.4416653893649432,0.07608888408304497,0.35,0.55,0.7124999999999999,-2,0,0.29482124679577293
651,box3,SOKO2BOX,78,0,0.2058823529411765,0.17323529411764704,0.4571428571428572,0.09962962962962962,0.03264705882352942,-0.2512605042016807,0.10625272331154684,0.2878513401187705,0.048019031141868514,0.35,0.55,0.7571428571428572,-2,0,0.21709316466029804
652,box4,SOKO2BOX,78,0,0.05882352941176471,0.11029411764705882,0.4,0.0921875,-0.05147058823529412,-0.3411764705882353,-0.0333639705882353,0.5636045483774395,0.08241707035755479,0.35,0.55,0.6000000000000001,-2,0,0.09261690842971362
653,box5,SOKO2BOX,78,0,0.08823529411764706,0.047058823529411764,0.2833333333333333,0.024193548387096774,0.0411764705882353,-0.19509803921568625,0.06404174573055027,0.24094799892320165,0.034032103037293336,0.35,0.55,0.6333333333333333,-2,0,0.1307284617029844
654,box6,SOKO2BOX,78,0,0.029411764705882356,0.06470588235294117,0.8,0.04242424242424242,-0.03529411764705883,-0.7705882352941177,-0.013012477718360069,0.7270461951313015,0.132479815455594,0.35,0.55,0.8,-2,0,0.13017095716223048
655,MM1,SOKOMM,79,0,0.03333333333333333,0.052000000000000005,0.4,0.040000000000000015,-0.018666666666666668,-0.3666666666666667,-0.006666666666666675,0.2673764944732687,0.049888888888888885,0.35,0.55,0.2,-2,0,0.10110151906091949
656,MM2,SOKOMM,79,0,0.13333333333333333,0.1943333333333333,0.4,0.16269230769230772,-0.06099999999999998,-0.2666666666666666,-0.029358974358974388,0.1922327839054642,0.041438888888888886,0.35,0.55,0.7,-2,0,0.23087477678928306
657,MM3,SOKOMM,79,1,0.36666666666666653,0.36,0.45,0.3078947368421053,0.006666666666666654,-0.08333333333333331,0.058771929824561364,0.17018133909831448,0.03428282828282829,0.35,0.55,0.8545454545454544,-2,1,0.5168494585358776
658,MM4,SOKOMM,79,0,0.4,0.2783333333333333,0.3925000000000001,0.20222222222222225,0.1216666666666667,0.007499999999999951,0.1977777777777778,0.2212062104621248,0.0449,0.35,0.55,0.8666666666666667,-2,1,0.5421187659358051
659,MM5,SOKOMM,79,0,0.06666666666666668,0.11866666666666667,0.15,0.11642857142857145,-0.05200000000000002,-0.08333333333333333,-0.04976190476190477,0.14756077256077255,0.02222222222222222,0.35,0.55,0.95,-2,0,0.10107197691904375
660,MM1,SOKOMM,80,0,0.0,0.047714285714285716,0.0,0.047714285714285716,-0.047714285714285716,0.0,-0.047714285714285716,0.0,0.0,0.35,0.55,0.0,-2,0,0.09273286027137587
661,MM2,SOKOMM,80,0,0.057142857142857134,0.1462857142857143,0.275,0.1384848484848485,-0.08914285714285716,-0.2178571428571429,-0.08134199134199135,0.3284620704290404,0.056479591836734684,0.35,0.55,0.8500000000000001,-2,0,0.06832087692783381
662,MM3,SOKOMM,80,1,0.4571428571428571,0.4594285714285714,0.5706249999999999,0.36578947368421055,-0.0022857142857142247,-0.1134821428571428,0.09135338345864658,0.18606845666317665,0.03563530612244898,0.35,0.55,0.6625,-2,1,0.564896178251317
663,MM4,SOKOMM,80,0,0.4571428571428571,0.26142857142857145,0.340625,0.1947368421052632,0.19571428571428567,0.11651785714285715,0.262406015037594,0.2522386270646686,0.052952806122448966,0.35,0.55,0.7625,-2,0,0.34154924209925897
664,MM5,SOKOMM,80,0,0.028571428571428567,0.07942857142857143,0.0,0.08176470588235292,-0.05085714285714285,0.028571428571428567,-0.05319327731092437,0.3725490196078432,0.10155102040816327,0.35,0.55,0.9,-2,0,0.07121126274834273
